3,0,8,32,128,0,0,0,0,882,10044,0.889656,1.01017
2,0,8,32,128,0,0,0,0,0,31626,0.999975,1
3,0,8,32,128,0,0,0,0,776,10038,0.889656,1.01017
3,0,8,32,64,0,0,0,0,731,6888,0.867575,1.0123
3,0,8,32,64,0,0,0,0,784,7183,0.867575,1.0123
3,0,8,32,64,0,0,0,0,761,7259,0.867575,1.0123
3,0,8,32,64,0,0,0,0,755,6890,0.867575,1.0123
4,0,8,32,64,0,0,0,89,310,0,0.00794062,0.454445
5,0,8,32,64,0,0,0,89,7997,0,0.194822,0.330688
6,0,20,32,64,0,0,0,0,80,17942,0.595009,1.07197
